date,station_id,station_name,season,total_population,occupancy_percent,scientists,engineers,technicians,logistics,medical,visitors,weather_type,temperature_c,wind_speed_kmh,wind_gust_kmh,humidity_percent,pressure_hpa,snowfall_cm,snow_depth_cm,visibility_m,solar_radiation_wm2,solar_daylight_hours,solar_elevation_deg,weather_severity,accommodation_load_kw,laboratory_load_kw,kitchen_load_kw,heating_load_kw,water_plant_load_kw,communication_load_kw,lighting_load_kw,emergency_load_kw,total_load_kw,solar_generation_kw,battery_soc_percent,battery_charge_kw,battery_discharge_kw,generator_status,active_generators,generator_output_kw,generator_runtime_hours,power_margin_kw,renewable_share_percent,overload_flag,load_shedding_kwh,power_shortage_event,daily_load_energy_kwh,solar_energy_kwh,solar_to_load_kwh,battery_to_load_kwh,generator_energy_kwh,unserved_energy_kwh,fuel_stock_liters,fuel_consumed_today_liters,fuel_days_remaining,fuel_status,fuel_efficiency_l_per_kwh,refuel_event,refuel_quantity_liters,fuel_shipment_status,fuel_shipments_pending,fuel_eta_days,fuel_received_today_liters,fuel_shortage_event,fuel_shipment_created_today,fuel_shipment_delayed_today,fuel_delivery_days,chp_waste_heat_kw,daily_water_consumption_liters,daily_water_production_liters,water_storage_liters,water_balance_liters,water_days_remaining,water_status,water_quality_index,snow_melting_plant_status,water_refill_event,water_shortage_event,water_emergency,water_plant_utilisation_percent,inventory_health_score,critical_items,low_items,delayed_shipments,expired_items,inventory_orders_pending,inventory_eta_days,inventory_batch_count,expired_quantity,received_today,inventory_shortage_items,inventory_orders_created_today,connectivity_status,bandwidth_mbps,latency_ms,packet_loss_percent,sync_mode,buffered_data_mb,offline_duration_days,signal_quality_percent,buffer_uploaded_today_mb,communication_outage_event,power_risk,fuel_risk,inventory_risk,weather_risk,water_risk,connectivity_risk,occupancy_risk,overall_risk_score,overall_risk_level,top_risk_factor,top_risk_reason,risk_score,risk_level,station_health,risk_breakdown
2004-08-09,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-23.84,22.93,40.52,78.31,990.1,1.22,3981.75,7050.07,4.53,5.72,5.21,20.62,26.25,15.29,12.65,8.0,12.75,7.23,8.63,4.0,94.8,0.14,74.59,0.0,23.02,LOW,2,133.49,17.0,286.51,0.0,False,0.0,False,2169.18,3.26,0.0,552.45,2269.4,0.0,19079.03,706.49,27.0,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.2,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.42,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,46.0,88.0,11.34,0.0,0.0,0.0,23.53,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,23.53,LOW,76.47,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 11.34, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-09,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,NORMAL,-32.27,14.8,42.49,59.91,991.87,0.22,2053.07,6225.42,2.96,5.06,3.85,21.44,27.0,16.1,13.0,81.62,13.0,6.51,10.76,4.0,171.99,0.06,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,4017.6,True,4017.6,1.33,0.0,0.0,0.0,4017.6,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,119240.0,-70.0,109.4,GOOD,97.06,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,100.0,89.0,88.0,11.79,15.0,0.0,0.0,58.68,MEDIUM,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,58.68,MEDIUM,41.32,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 11.79, 'water': 15.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-10,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-24.73,20.42,51.01,76.74,995.67,2.23,3983.83,5115.03,4.94,5.89,5.52,25.05,26.25,15.29,12.65,8.0,12.75,6.55,8.77,4.0,94.26,0.15,74.59,0.0,23.02,LOW,2,132.73,17.0,287.27,0.0,False,0.0,False,2156.22,3.56,0.0,552.45,2256.44,0.0,18376.54,702.49,26.2,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,122.51,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.24,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,46.0,88.0,13.78,0.0,0.0,0.0,23.78,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,23.78,LOW,76.22,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 13.78, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-10,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,CLEAR,-30.35,24.69,48.53,55.41,998.55,0.0,2052.9,10093.84,4.51,5.26,4.16,16.14,27.0,16.1,13.0,78.85,13.0,8.24,9.73,4.0,169.92,0.08,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3967.92,True,3967.92,2.03,0.0,0.0,0.0,3967.92,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,119170.0,-70.0,109.3,GOOD,97.83,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,100.0,89.0,88.0,8.88,15.0,0.0,0.0,58.39,MEDIUM,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,58.39,MEDIUM,41.61,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 8.88, 'water': 15.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-11,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,CLEAR,-23.13,13.2,27.86,75.1,997.37,0.0,3983.71,10801.64,7.41,6.06,5.83,10.14,26.25,15.29,12.65,8.0,12.75,8.3,10.45,4.0,97.69,0.22,74.59,0.0,23.02,LOW,2,137.57,17.0,282.43,0.0,False,0.0,False,2238.54,5.34,0.0,552.45,2338.76,0.0,17648.55,727.99,24.2,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,126.94,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.0,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,46.0,88.0,5.58,0.0,0.0,0.0,22.96,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,22.96,LOW,77.04,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 5.58, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-11,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,CLEAR,-29.62,29.55,48.66,51.14,1001.69,0.0,2052.7,11151.52,5.03,5.46,4.47,17.43,27.0,16.1,13.0,77.84,13.0,8.44,8.92,4.0,168.3,0.09,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3929.04,True,3929.04,2.26,0.0,0.0,0.0,3929.04,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,119100.0,-70.0,109.3,GOOD,97.8,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,100.0,89.0,88.0,9.59,15.0,0.0,0.0,58.46,MEDIUM,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,58.46,MEDIUM,41.54,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 9.59, 'water': 15.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-12,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,CLEAR,-21.55,14.11,36.84,72.02,995.53,0.0,3983.59,10787.13,8.51,6.23,6.15,9.91,26.25,15.29,12.65,8.0,12.75,7.16,9.69,4.0,95.79,0.26,74.59,0.0,23.02,LOW,2,134.89,17.0,285.11,0.0,False,0.0,False,2192.94,6.13,0.0,552.45,2293.16,0.0,16934.68,713.87,23.7,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,124.49,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.37,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,46.0,88.0,5.45,0.0,0.0,0.0,22.95,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,22.95,LOW,77.05,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 5.45, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-12,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,CLEAR,-27.41,19.77,45.26,51.57,1003.21,0.0,2052.55,9865.6,5.57,5.65,4.79,13.89,27.0,16.1,13.0,73.73,13.0,6.92,9.1,4.0,162.85,0.1,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3798.24,True,3798.24,2.51,0.0,0.0,0.0,3798.24,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,119030.0,-70.0,109.2,GOOD,96.87,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,OFFLINE,0.0,9999,100.0,STORE_AND_FORWARD,144.59,1,96.0,0.0,True,100.0,89.0,88.0,7.64,15.0,55.96,0.0,63.86,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,63.86,HIGH,36.14,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 7.64, 'water': 15.0, 'connectivity': 55.96, 'occupancy': 0.0}"
2004-08-13,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,CLEAR,-20.5,17.75,38.38,71.8,996.35,0.0,3983.45,8575.53,9.7,6.39,6.47,13.56,26.25,15.29,12.65,8.0,12.75,6.87,10.04,4.0,95.85,0.29,74.59,0.0,23.02,LOW,2,134.98,17.0,285.02,0.0,False,0.0,False,2194.38,6.98,0.0,552.45,2294.6,0.0,16220.34,714.34,22.7,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,124.57,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.78,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,46.0,88.0,7.46,0.0,0.0,0.0,23.15,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,23.15,LOW,76.85,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 7.46, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-13,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,CLEAR,-26.58,36.59,54.79,51.1,1008.02,0.0,2052.32,13280.43,6.15,5.84,5.11,18.65,27.0,16.1,13.0,73.03,13.0,8.47,10.89,4.0,165.49,0.12,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3861.6,True,3861.6,2.77,0.0,0.0,0.0,3861.6,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118960.0,-70.0,109.1,GOOD,97.08,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,144.59,False,100.0,89.0,88.0,10.26,15.0,0.0,0.0,58.53,MEDIUM,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,58.53,MEDIUM,41.47,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 10.26, 'water': 15.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-14,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,CLEAR,-17.88,6.76,17.01,70.72,999.33,0.0,3983.37,13126.47,10.99,6.55,6.79,6.38,26.25,15.29,12.65,8.0,12.75,6.87,8.7,4.0,94.51,0.33,74.59,0.0,23.02,LOW,2,133.08,17.0,286.92,0.0,False,0.0,False,2162.22,7.91,0.0,552.45,2262.44,0.0,15516.01,704.33,22.0,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,122.83,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,96.77,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,18.0,46.0,88.0,3.51,0.0,0.0,0.0,27.25,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,27.25,LOW,72.75,"{'power': 18.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 3.51, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-14,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,NORMAL,-26.11,48.51,60.4,53.94,1002.48,0.41,2052.44,4811.82,4.97,6.03,5.43,33.05,27.0,16.1,13.0,72.71,13.0,7.58,9.75,4.0,163.14,0.09,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3805.2,True,3805.2,2.24,0.0,0.0,0.0,3805.2,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118890.0,-70.0,109.1,GOOD,97.14,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,100.0,89.0,88.0,18.18,15.0,0.0,0.0,59.32,MEDIUM,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,59.32,MEDIUM,40.68,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 18.18, 'water': 15.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-15,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-20.0,24.7,43.38,73.2,989.05,3.68,3986.88,3330.68,6.51,6.72,7.12,29.93,26.25,15.29,12.65,8.0,12.75,6.64,8.99,4.0,94.57,0.2,74.59,0.0,23.02,LOW,2,133.17,17.0,286.83,0.0,False,0.0,False,2163.66,4.69,0.0,552.45,2263.88,0.0,14811.2,704.81,21.0,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,122.91,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.43,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,46.0,88.0,16.46,0.0,0.0,0.0,24.05,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,24.05,LOW,75.95,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 16.46, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-15,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,HEAVY_SNOW,-28.52,56.95,83.05,61.48,987.68,7.9,2060.01,1085.34,1.95,6.21,5.76,51.83,27.0,16.1,13.0,77.14,13.0,8.23,11.37,4.0,169.84,0.04,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3966.0,True,3966.0,0.88,0.0,0.0,0.0,3966.0,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118820.0,-70.0,109.0,GOOD,95.41,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,61.4,0,20.0,0.0,False,100.0,89.0,88.0,28.51,15.0,28.41,0.0,63.19,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,63.19,HIGH,36.81,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 28.51, 'water': 15.0, 'connectivity': 28.41, 'occupancy': 0.0}"
2004-08-16,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-20.69,69.17,86.19,76.48,985.88,0.18,3986.66,2079.85,7.29,6.88,7.45,43.0,26.25,15.29,12.65,8.0,12.75,7.88,11.05,4.0,97.87,0.22,74.59,0.0,23.02,LOW,2,137.83,17.0,282.17,0.0,False,0.0,False,2242.86,5.25,0.0,552.45,2343.08,0.0,14081.84,729.36,19.3,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,127.18,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.41,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,46.0,88.0,23.65,0.0,0.0,0.0,24.77,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,24.77,LOW,75.23,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 23.65, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-16,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,HEAVY_SNOW,-31.23,52.53,63.21,68.3,980.02,15.1,2074.8,524.79,2.26,6.4,6.09,60.01,27.0,16.1,13.0,81.56,13.0,7.26,8.9,4.0,170.82,0.04,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,3989.52,True,3989.52,1.02,0.0,0.0,0.0,3989.52,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118750.0,-70.0,108.9,GOOD,94.91,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,92.35,0,2.0,30.0,False,100.0,89.0,88.0,33.01,15.0,28.62,0.0,63.66,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,63.66,HIGH,36.34,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 33.01, 'water': 15.0, 'connectivity': 28.62, 'occupancy': 0.0}"
2004-08-17,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-23.59,66.39,83.1,78.62,986.34,3.34,3989.62,3777.6,8.13,7.03,7.79,43.0,26.25,15.29,12.65,8.0,12.75,6.6,9.41,4.0,94.95,0.24,74.59,0.0,23.02,LOW,2,133.71,17.0,286.29,0.0,False,0.0,False,2172.78,5.85,0.0,552.45,2273.0,0.0,13374.19,707.65,18.9,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.4,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.86,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,46.0,88.0,23.65,0.0,0.0,0.0,24.77,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,24.77,LOW,75.23,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 23.65, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-17,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,HEAVY_SNOW,-32.12,29.14,53.88,68.92,981.69,11.71,2086.31,684.91,2.59,6.58,6.43,49.05,27.0,16.1,13.0,82.01,13.0,7.27,11.06,4.0,173.44,0.05,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,4052.4,True,4052.4,1.17,0.0,0.0,0.0,4052.4,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118680.0,-70.0,108.9,GOOD,95.45,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,144.45,0,2.0,30.0,False,100.0,89.0,88.0,26.98,15.0,28.96,0.0,63.09,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,63.09,HIGH,36.91,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 26.98, 'water': 15.0, 'connectivity': 28.96, 'occupancy': 0.0}"
2004-08-18,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-25.68,74.55,87.38,79.01,985.21,0.59,3989.79,2618.86,9.02,7.19,8.12,45.69,26.25,15.29,12.65,8.0,12.75,8.03,11.0,4.0,97.97,0.27,74.59,0.0,23.02,LOW,2,137.97,17.0,282.03,0.0,False,0.0,False,2245.26,6.49,0.0,552.45,2345.48,0.0,12644.09,730.1,17.3,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,127.31,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.8,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,46.0,88.0,25.13,0.0,0.0,0.0,24.91,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,24.91,LOW,75.09,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 25.13, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2004-08-18,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,HEAVY_SNOW,-33.05,56.05,87.95,72.03,978.85,7.59,2093.57,627.68,2.96,6.75,6.76,53.63,27.0,16.1,13.0,84.81,13.0,6.61,9.65,4.0,174.17,0.06,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,4069.92,True,4069.92,1.33,0.0,0.0,0.0,4069.92,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118610.0,-70.0,108.8,GOOD,95.29,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,190.16,0,2.0,30.0,False,100.0,89.0,88.0,29.5,15.0,29.27,0.0,63.38,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,63.38,HIGH,36.62,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 29.5, 'water': 15.0, 'connectivity': 29.27, 'occupancy': 0.0}"
2004-08-19,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-25.37,10.77,40.99,82.47,989.56,1.55,3991.24,8778.88,13.95,7.35,8.47,14.18,26.25,15.29,12.65,8.0,12.75,8.04,11.33,4.0,98.31,0.42,74.59,0.0,23.02,LOW,3,138.45,17.0,281.55,0.0,False,0.0,False,2253.42,10.04,0.0,552.45,2353.64,0.0,11909.96,734.13,16.2,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,128.14,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.29,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,OFFLINE,0.0,9999,100.0,STORE_AND_FORWARD,134.21,1,88.0,0.0,True,0.0,46.0,88.0,7.8,0.0,55.89,0.0,28.77,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,28.77,LOW,71.23,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 7.8, 'water': 0.0, 'connectivity': 55.89, 'occupancy': 0.0}"
2004-08-19,MAITRI,Maitri,WINTER,20,42.55,4,7,5,2,1,1,NORMAL,-32.75,62.32,71.1,68.68,986.4,1.12,2094.33,7242.28,9.39,6.93,7.11,35.48,27.0,16.1,13.0,84.58,13.0,7.03,8.64,4.0,173.35,0.18,20.0,0.0,0.0,OVERLOAD,0,0.0,24.0,350.0,0.0,True,4050.24,True,4050.24,4.23,0.0,0.0,0.0,4050.24,0.0,0.0,999.0,GOOD,0.0,False,0.0,Delayed,1,1,0.0,True,False,True,-1,0.0,1090.0,1020.0,118540.0,-70.0,108.8,GOOD,97.09,POWER_LIMITED,False,False,False,20.4,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,DEGRADED,20.3,2410,14.7,PERIODIC,109.25,0,58.0,150.0,False,100.0,89.0,88.0,19.51,15.0,12.73,0.0,60.72,HIGH,power,low battery reserve (<35%); near-continuous generator runtime (>20h); generator overload condition; active electrical load shedding,60.72,HIGH,39.28,"{'power': 100.0, 'fuel': 89.0, 'inventory': 88.0, 'weather': 19.51, 'water': 15.0, 'connectivity': 12.73, 'occupancy': 0.0}"
2004-08-20,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-24.33,27.21,49.38,77.91,991.31,1.13,3992.18,4767.72,15.35,7.5,8.81,26.6,26.25,15.29,12.65,8.0,12.75,6.86,10.27,4.0,96.07,0.46,74.59,0.0,23.02,LOW,2,135.29,17.0,284.71,0.0,False,0.0,False,2199.66,11.05,0.0,552.45,2299.88,0.0,11193.98,715.98,15.6,CRITICAL,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,124.85,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,96.92,RUNNING,False,False,False,100.0,25.0,8,0,0,0,13,1,25,0.0,0.0,7,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,134.21,False,0.0,46.0,88.0,14.63,0.0,0.0,0.0,23.86,LOW,inventory,active consumable shortages; 8 critical inventory item(s) below threshold,23.86,LOW,76.14,"{'power': 0.0, 'fuel': 46.0, 'inventory': 88.0, 'weather': 14.63, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
