date,station_id,station_name,season,total_population,occupancy_percent,scientists,engineers,technicians,logistics,medical,visitors,weather_type,temperature_c,wind_speed_kmh,wind_gust_kmh,humidity_percent,pressure_hpa,snowfall_cm,snow_depth_cm,visibility_m,solar_radiation_wm2,solar_daylight_hours,solar_elevation_deg,weather_severity,accommodation_load_kw,laboratory_load_kw,kitchen_load_kw,heating_load_kw,water_plant_load_kw,communication_load_kw,lighting_load_kw,emergency_load_kw,total_load_kw,solar_generation_kw,battery_soc_percent,battery_charge_kw,battery_discharge_kw,generator_status,active_generators,generator_output_kw,generator_runtime_hours,power_margin_kw,renewable_share_percent,overload_flag,load_shedding_kwh,power_shortage_event,daily_load_energy_kwh,solar_energy_kwh,solar_to_load_kwh,battery_to_load_kwh,generator_energy_kwh,unserved_energy_kwh,fuel_stock_liters,fuel_consumed_today_liters,fuel_days_remaining,fuel_status,fuel_efficiency_l_per_kwh,refuel_event,refuel_quantity_liters,fuel_shipment_status,fuel_shipments_pending,fuel_eta_days,fuel_received_today_liters,fuel_shortage_event,fuel_shipment_created_today,fuel_shipment_delayed_today,fuel_delivery_days,chp_waste_heat_kw,daily_water_consumption_liters,daily_water_production_liters,water_storage_liters,water_balance_liters,water_days_remaining,water_status,water_quality_index,snow_melting_plant_status,water_refill_event,water_shortage_event,water_emergency,water_plant_utilisation_percent,inventory_health_score,critical_items,low_items,delayed_shipments,expired_items,inventory_orders_pending,inventory_eta_days,inventory_batch_count,expired_quantity,received_today,inventory_shortage_items,inventory_orders_created_today,connectivity_status,bandwidth_mbps,latency_ms,packet_loss_percent,sync_mode,buffered_data_mb,offline_duration_days,signal_quality_percent,buffer_uploaded_today_mb,communication_outage_event,power_risk,fuel_risk,inventory_risk,weather_risk,water_risk,connectivity_risk,occupancy_risk,overall_risk_score,overall_risk_level,top_risk_factor,top_risk_reason,risk_score,risk_level,station_health,risk_breakdown
2008-06-24,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-26.91,3.0,14.52,89.41,980.52,11.68,12072.35,1516.37,0.0,0.0,0.0,37.41,26.25,15.29,12.65,8.0,12.75,7.76,8.57,4.0,95.27,0.0,74.59,0.0,23.02,LOW,2,134.16,17.0,285.84,0.0,False,0.0,False,2180.46,0.0,0.0,552.45,2280.68,0.0,88385.71,710.02,124.5,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.82,1035.5,1050.0,150000.0,14.5,144.9,GOOD,97.61,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,OFFLINE,0.0,9999,100.0,STORE_AND_FORWARD,382.56,1,2.0,0.0,True,0.0,24.0,88.0,20.58,0.0,57.55,0.0,25.81,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,25.81,LOW,74.19,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 20.58, 'water': 0.0, 'connectivity': 57.55, 'occupancy': 0.0}"
2008-06-24,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,NORMAL,-34.16,19.71,45.35,64.77,984.67,0.12,7506.21,4729.37,0.0,0.0,0.0,26.5,27.75,16.9,13.35,8.0,13.25,6.87,9.11,4.0,99.23,0.0,74.69,0.0,18.87,LOW,2,130.52,18.0,219.48,0.0,False,0.0,False,2267.25,0.0,0.0,452.83,2349.42,0.0,71730.59,731.3,98.1,GOOD,0.31,False,0.0,En Route,1,29,0.0,False,False,False,-1,120.43,1144.5,750.0,119605.5,-394.5,104.5,GOOD,97.54,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,85.21,False,0.0,6.0,88.0,14.58,0.0,0.0,0.0,15.86,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,15.86,LOW,84.14,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 14.58, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-25,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-25.75,52.35,74.61,86.13,981.41,4.03,12076.07,1784.4,0.0,0.0,0.0,44.0,26.25,15.29,12.65,8.0,12.75,8.32,9.93,4.0,97.19,0.0,74.59,0.0,23.02,LOW,2,136.87,17.0,283.13,0.0,False,0.0,False,2226.54,0.0,0.0,552.45,2326.76,0.0,87661.41,724.3,121.0,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,126.3,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.82,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,DEGRADED,12.25,3445,22.75,PERIODIC,312.05,0,35.0,150.0,False,0.0,24.0,88.0,24.2,0.0,14.08,0.0,21.83,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,21.83,LOW,78.17,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 24.2, 'water': 0.0, 'connectivity': 14.08, 'occupancy': 0.0}"
2008-06-25,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-33.79,49.19,73.47,65.64,982.19,2.25,7508.16,3978.52,0.0,0.0,0.0,39.4,27.75,16.9,13.35,8.0,13.25,7.69,8.59,4.0,99.53,0.0,74.69,0.0,18.87,LOW,2,130.92,18.0,219.08,0.0,False,0.0,False,2274.45,0.0,0.0,452.83,2356.62,0.0,70997.06,733.53,96.8,GOOD,0.31,False,0.0,En Route,1,28,0.0,False,False,False,-1,120.8,1144.5,750.0,119211.0,-394.5,104.2,GOOD,97.17,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,21.67,0.0,0.0,0.0,16.57,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,16.57,LOW,83.43,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 21.67, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-26,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-24.33,37.78,58.37,82.48,988.09,1.73,12077.56,8277.16,0.0,0.0,0.0,23.54,26.25,15.29,12.65,8.0,12.75,7.18,11.1,4.0,97.22,0.0,74.59,0.0,23.02,LOW,2,136.91,17.0,283.09,0.0,False,0.0,False,2227.26,0.0,0.0,552.45,2327.48,0.0,86936.89,724.52,120.0,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,126.34,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.08,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,312.05,False,0.0,24.0,88.0,12.95,0.0,0.0,0.0,19.3,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,19.3,LOW,80.7,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 12.95, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-26,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-33.52,96.74,123.18,65.87,976.85,0.12,7507.75,2407.35,0.0,0.0,0.0,55.2,27.75,16.9,13.35,8.0,13.25,7.94,10.85,4.0,102.04,0.0,74.69,0.0,18.87,LOW,3,134.27,18.0,215.73,0.0,False,0.0,False,2334.69,0.0,0.0,452.83,2416.86,0.0,70243.33,753.73,93.2,GOOD,0.31,False,0.0,En Route,1,27,0.0,False,False,False,-1,124.24,1144.5,750.0,118816.5,-394.5,103.8,GOOD,95.1,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,42.36,0.0,0.0,0.0,18.64,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,18.64,LOW,81.36,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 42.36, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-27,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-23.51,6.65,15.18,84.6,990.93,0.26,12077.74,4288.6,0.0,0.0,0.0,19.9,26.25,15.29,12.65,8.0,12.75,8.2,9.49,4.0,96.63,0.0,74.59,0.0,23.02,LOW,2,136.08,17.0,283.92,0.0,False,0.0,False,2213.1,0.0,0.0,552.45,2313.32,0.0,86216.75,720.14,119.7,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,125.58,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.56,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,24.0,88.0,10.95,0.0,0.0,0.0,19.09,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,19.09,LOW,80.91,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 10.95, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-27,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,NORMAL,-31.45,41.88,53.52,65.28,984.09,1.21,7508.7,8133.2,0.0,0.0,0.0,26.92,27.75,16.9,13.35,8.0,13.25,7.33,9.64,4.0,100.22,0.0,74.69,0.0,18.87,LOW,3,131.84,18.0,218.16,0.0,False,0.0,False,2291.01,0.0,0.0,452.83,2373.18,0.0,69503.16,740.17,93.9,GOOD,0.31,False,0.0,En Route,1,26,0.0,False,False,False,-1,122.01,1144.5,750.0,118422.0,-394.5,103.5,GOOD,97.16,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,14.81,0.0,0.0,0.0,15.88,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,15.88,LOW,84.12,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 14.81, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-28,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-24.0,71.96,100.42,86.79,984.97,15.24,12092.57,830.13,0.0,0.0,0.0,63.28,26.25,15.29,12.65,8.0,12.75,6.9,9.78,4.0,95.62,0.0,74.59,0.0,23.02,LOW,2,134.65,17.0,285.35,0.0,False,0.0,False,2188.86,0.0,0.0,552.45,2289.08,0.0,85504.14,712.61,120.0,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,124.27,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.11,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,19,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,85.47,0,20.0,0.0,False,0.0,24.0,88.0,34.8,0.0,28.57,0.0,24.34,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,24.34,LOW,75.66,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 34.8, 'water': 0.0, 'connectivity': 28.57, 'occupancy': 0.0}"
2008-06-28,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-31.36,95.24,108.18,62.4,982.17,0.46,7508.63,4241.13,0.0,0.0,0.0,50.7,27.75,16.9,13.35,8.0,13.25,7.23,10.98,4.0,101.46,0.0,74.69,0.0,18.87,LOW,2,133.49,18.0,216.51,0.0,False,0.0,False,2320.77,0.0,0.0,452.83,2402.9,0.0,68755.29,747.87,91.9,GOOD,0.31,False,0.0,Delayed,1,26,0.0,False,False,True,-1,123.16,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,95.07,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,24.0,88.0,39.89,0.0,0.0,0.0,21.99,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,21.99,LOW,78.01,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 39.89, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-29,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-27.45,42.16,61.09,87.45,982.37,13.73,12106.04,1359.59,0.0,0.0,0.0,52.39,26.25,15.29,12.65,8.0,12.75,7.67,10.29,4.0,96.9,0.0,74.59,0.0,23.02,LOW,2,136.46,17.0,283.54,0.0,False,0.0,False,2219.58,0.0,0.0,552.45,2319.8,0.0,84782.0,722.14,117.4,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,125.92,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,94.84,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,130.19,0,2.0,30.0,False,0.0,24.0,88.0,28.81,0.0,28.87,0.0,23.77,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,23.77,LOW,76.23,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 28.81, 'water': 0.0, 'connectivity': 28.87, 'occupancy': 0.0}"
2008-06-29,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-33.0,50.48,73.66,62.31,982.92,0.43,7508.76,2807.93,0.0,0.0,0.0,39.98,27.75,16.9,13.35,8.0,13.25,7.11,9.31,4.0,99.67,0.0,74.69,0.0,18.87,LOW,2,131.11,18.0,218.89,0.0,False,0.0,False,2277.81,0.0,0.0,452.83,2359.98,0.0,68020.7,734.59,92.6,GOOD,0.31,False,0.0,En Route,1,25,0.0,False,False,False,-1,120.98,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,97.3,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,21.99,0.0,0.0,0.0,16.6,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,16.6,LOW,83.4,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 21.99, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-06-30,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-29.7,12.14,21.28,89.66,981.42,20.19,12126.12,1647.38,0.0,0.0,0.0,49.88,26.25,15.29,12.65,8.0,12.75,7.74,10.1,4.0,96.78,0.0,74.59,0.0,23.02,LOW,2,136.29,17.0,283.71,0.0,False,0.0,False,2216.7,0.0,0.0,552.45,2316.92,0.0,84060.75,721.25,116.5,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,125.77,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.41,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,181.69,0,2.0,30.0,False,0.0,24.0,88.0,27.43,0.0,29.21,0.0,23.66,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,23.66,LOW,76.34,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 27.43, 'water': 0.0, 'connectivity': 29.21, 'occupancy': 0.0}"
2008-06-30,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-34.05,38.26,54.78,64.16,983.44,1.85,7510.37,3413.65,0.0,0.0,0.0,36.75,27.75,16.9,13.35,8.0,13.25,7.7,11.02,4.0,101.97,0.0,74.69,0.0,18.87,LOW,3,134.18,18.0,215.82,0.0,False,0.0,False,2333.01,0.0,0.0,452.83,2415.18,0.0,67267.48,753.22,89.3,GOOD,0.31,False,0.0,En Route,1,24,0.0,False,False,False,-1,124.16,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,97.44,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,20.21,0.0,0.0,0.0,16.42,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,16.42,LOW,83.58,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 20.21, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-01,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-30.61,46.6,57.95,89.36,979.56,25.89,12151.73,854.66,0.0,0.0,0.0,68.61,26.25,15.29,12.65,8.0,12.75,7.34,8.54,4.0,94.82,0.0,74.59,0.0,23.02,LOW,2,133.52,17.0,286.48,0.0,False,0.0,False,2169.66,0.0,0.0,552.45,2269.88,0.0,83354.1,706.65,118.0,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.23,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,94.69,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,19,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,217.83,0,2.0,30.0,False,0.0,24.0,88.0,37.74,0.0,29.45,0.0,24.72,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,24.72,LOW,75.28,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 37.74, 'water': 0.0, 'connectivity': 29.45, 'occupancy': 0.0}"
2008-07-01,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,HIGH_WIND,-33.08,93.34,116.77,65.25,981.29,1.09,7510.94,3418.13,0.0,0.0,0.0,52.98,27.75,16.9,13.35,8.0,13.25,8.0,9.36,4.0,100.61,0.0,74.69,0.0,18.87,LOW,3,132.36,18.0,217.64,0.0,False,0.0,False,2300.37,0.0,0.0,452.83,2382.54,0.0,66524.41,743.07,89.5,GOOD,0.31,False,0.0,Delayed,1,24,0.0,False,False,True,-1,122.49,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,95.4,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,24.0,88.0,41.14,0.0,0.0,0.0,22.11,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,22.11,LOW,77.89,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 41.14, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-02,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-26.26,25.78,51.39,85.53,988.94,0.91,12152.46,7998.86,0.0,0.0,0.0,20.09,26.25,15.29,12.65,8.0,12.75,7.36,8.91,4.0,95.21,0.0,74.59,0.0,23.02,LOW,2,134.07,17.0,285.93,0.0,False,0.0,False,2179.02,0.0,0.0,552.45,2279.24,0.0,82644.55,709.55,116.5,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.73,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.02,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,DEGRADED,20.3,2410,14.7,PERIODIC,141.97,0,58.0,150.0,False,0.0,24.0,88.0,11.05,0.0,12.95,0.0,20.4,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,20.4,LOW,79.6,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 11.05, 'water': 0.0, 'connectivity': 12.95, 'occupancy': 0.0}"
2008-07-02,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,NORMAL,-33.72,36.09,64.89,65.52,984.02,0.92,7511.63,8416.65,0.0,0.0,0.0,24.98,27.75,16.9,13.35,8.0,13.25,6.69,8.93,4.0,98.87,0.0,74.69,0.0,18.87,LOW,2,130.04,18.0,219.96,0.0,False,0.0,False,2258.61,0.0,0.0,452.83,2340.78,0.0,65795.79,728.62,90.3,GOOD,0.31,False,0.0,En Route,1,23,0.0,False,False,False,-1,119.99,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,97.37,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,18.0,6.0,88.0,13.74,0.0,0.0,0.0,20.27,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,20.27,LOW,79.73,"{'power': 18.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 13.74, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-03,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-23.88,29.5,52.32,85.41,992.12,0.53,12152.79,6207.53,0.0,0.0,0.0,23.66,26.25,15.29,12.65,8.0,12.75,6.52,10.18,4.0,95.64,0.0,74.59,0.0,23.02,LOW,2,134.68,17.0,285.32,0.0,False,0.0,False,2189.34,0.0,0.0,552.45,2289.56,0.0,81931.79,712.76,115.0,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,124.29,1035.5,1050.0,150000.0,14.5,144.9,GOOD,97.25,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,141.97,False,0.0,24.0,88.0,13.01,0.0,0.0,0.0,19.3,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,19.3,LOW,80.7,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 13.01, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-03,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,NORMAL,-32.2,40.84,68.16,61.64,990.4,0.1,7511.48,6567.68,0.0,0.0,0.0,28.81,27.75,16.9,13.35,8.0,13.25,8.02,9.56,4.0,100.83,0.0,74.69,0.0,18.87,LOW,2,132.66,18.0,217.34,0.0,False,0.0,False,2305.65,0.0,0.0,452.83,2387.81,0.0,65052.55,743.24,87.5,GOOD,0.31,False,0.0,En Route,1,22,0.0,False,False,False,-1,122.4,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,96.99,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,18.0,6.0,88.0,15.85,0.0,0.0,0.0,20.48,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,20.48,LOW,79.52,"{'power': 18.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 15.85, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-04,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-26.0,18.4,33.9,86.86,986.93,21.49,12174.14,1746.26,0.0,0.0,0.0,51.8,26.25,15.29,12.65,8.0,12.75,7.13,8.78,4.0,94.85,0.0,74.59,0.0,23.02,LOW,2,133.56,17.0,286.44,0.0,False,0.0,False,2170.38,0.0,0.0,552.45,2270.6,0.0,81224.93,706.86,114.9,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.27,1035.5,1050.0,150000.0,14.5,144.9,GOOD,95.69,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,69.67,0,20.0,0.0,False,0.0,24.0,88.0,28.49,0.0,28.46,0.0,23.7,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,23.7,LOW,76.3,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 28.49, 'water': 0.0, 'connectivity': 28.46, 'occupancy': 0.0}"
2008-07-04,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,CLEAR,-28.67,14.03,27.68,55.27,999.88,0.0,7511.36,9184.7,0.0,0.0,0.0,13.86,27.75,16.9,13.35,8.0,13.25,7.01,9.74,4.0,100.0,0.0,74.69,0.0,18.87,LOW,3,131.55,18.0,218.45,0.0,False,0.0,False,2285.73,0.0,0.0,452.83,2367.9,0.0,64314.0,738.55,87.1,GOOD,0.31,False,0.0,Delayed,1,22,0.0,False,False,True,-1,121.75,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,96.79,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,18.0,24.0,88.0,7.62,0.0,0.0,0.0,23.26,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,23.26,LOW,76.74,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 7.62, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-05,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-25.44,15.42,41.28,84.33,980.05,3.07,12177.08,4006.65,0.0,0.0,0.0,26.81,26.25,15.29,12.65,8.0,12.75,7.41,8.64,4.0,94.99,0.0,74.59,0.0,23.02,LOW,2,133.76,17.0,286.24,0.0,False,0.0,False,2173.74,0.0,0.0,552.45,2273.96,0.0,80517.01,707.92,113.7,GOOD,0.31,False,0.0,Delayed,1,1,0.0,False,False,True,-1,123.45,1035.5,1050.0,150000.0,14.5,144.9,GOOD,96.77,OFFLINE,False,False,False,15.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,69.67,False,0.0,24.0,88.0,14.75,0.0,0.0,0.0,19.48,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,19.48,LOW,80.52,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 14.75, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2008-07-05,MAITRI,Maitri,WINTER,21,44.68,5,7,5,3,1,0,NORMAL,-27.2,20.14,48.68,59.29,998.55,0.49,7511.7,6573.99,0.0,0.0,0.0,21.04,27.75,16.9,13.35,8.0,13.25,7.27,9.72,4.0,100.24,0.0,74.69,0.0,18.87,LOW,3,131.87,18.0,218.13,0.0,False,0.0,False,2291.49,0.0,0.0,452.83,2373.66,0.0,63573.67,740.33,85.9,GOOD,0.31,False,0.0,En Route,1,21,0.0,False,False,False,-1,122.04,1144.5,5000.0,120000.0,3855.5,104.8,GOOD,96.48,RUNNING,False,False,False,100.0,0.0,20,0,0,0,23,1,19,0.0,0.0,17,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,11.57,0.0,0.0,0.0,15.56,LOW,inventory,active consumable shortages; 20 critical inventory item(s) below threshold,15.56,LOW,84.44,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 11.57, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
